id,song_name,class,label,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
106,201502181_H2.mp3,happy,2,129.19921875,9395,313.1666666667,0.2932015657,0.2938703895,0.0863598064,0.4561210802,0.2748125227,0.0755219226,0.2421241072,0.157191762,0.02470925,1.1339080334,7.4116168022,54.9320602417,-7.7213110924,55.7134971619,3103.9936523438,0.0532321595,2.621680975,6.873210907,0.0675227419,0.0201369207,0.0004054956,1675.5280334509,499.8096551788,249809.691409953,2115.0342422666,459.6024218959,211234.386212554,25.6450154865,5.6608337595,32.0450388527,3482.8105545044,1106.0269370661,1223295.58551585,0.6894552383,0.7572425526,0.5734162834,0.0145031824,0.0877873921,0.0077066262,0.0709686279,0.0340364582,0.0011584805,7.31334921511007E-07,0.0664013773,0.0044091432,1.37027782329824E-05,0.0103727253,0.0001075934,3.4597732426,2.2502280623,5.0635263323
107,20172061_H2.mp3,happy,2,107.666015625,3279,192.8823529412,0.3752960563,0.2995719016,0.0897433311,0.5657976695,0.2712415021,0.0735719525,0.2659254851,0.1123252852,0.0126169697,8.8667182922,57.9792747498,3361.5961914063,0.9708521962,35.0680618286,1229.7689208984,0.0265282355,4.7514467239,22.5762443542,0.1781789362,0.0932197049,0.008689913,2289.0016163185,671.042711646,450298.320853209,2533.3633265715,405.7883959176,164664.222261352,20.364020855,7.4224941037,55.0934187192,5124.152928328,1603.9948446009,2572799.46150634,2.2214791326,3.2178736209,10.3547106398,0.0166660886,0.0598837346,0.0035860617,0.095106085,0.0486281126,0.0023646933,0.000008151,0.120967254,0.0146330772,1.68472251971252E-05,0.13223885,0.0174871143,2.4206802721,1.4641074454,2.1436106116
108,201501016_H2.mp3,happy,2,129.19921875,9691,312.6129032258,0.2817214429,0.3054489493,0.0932990611,0.4650536816,0.2759944736,0.0761729495,0.2462824981,0.1505930426,0.0226782645,3.5495793819,77.5321350098,6011.2319335938,-7.4925937653,64.4392089844,4152.4116210938,0.0378995202,2.8146574497,7.9222970009,0.0968526676,0.0772778019,0.0059718587,1053.8809282888,712.0890273347,507070.782850437,1277.0917162379,473.4459517975,224151.069273421,22.2543672489,7.1486196567,51.1027629966,1771.9308862189,1397.1406267374,1952001.93088022,0.9636250045,1.4461298967,2.0912916781,-0.0234738497,0.0939572985,0.0088279739,0.055267575,0.0573123563,0.0032847062,-0.000029951,0.0746073052,0.0055662496,2.18538043554872E-05,0.0922681615,0.0085134143,2.9826031746,2.0878661586,4.3591850964
109,201502203_H2.mp3,happy,2,184.5703125,13829,314.2954545455,0.3905264139,0.2945854068,0.086780563,0.3867081807,0.2874624693,0.0826346713,0.2231449762,0.1831383437,0.0335396529,5.7082681656,42.9047737122,1840.8194580078,0.5920071602,48.7342910767,2375.03125,0.0222941972,2.5387911797,6.4454603195,0.1487816721,0.0471201763,0.002220311,1574.7325851564,616.6608665177,380270.624294326,2247.1168329134,530.0158732035,280916.825847715,20.5876226509,6.3610750598,40.4632759158,3522.7680045115,1927.3741130875,3714770.9717996,1.4566825353,1.7058740679,2.9100063356,-0.0140209236,0.0966788561,0.0093468012,0.0444320655,0.0275793976,0.0007606232,-6.4974206907209E-05,0.1316403747,0.0173291899,-1.03812169527373E-06,0.0527539179,0.0027829758,1.7716825397,1.0478375984,1.0979636325
110,20172053_H1.mp3,happy,2,143.5546875,10969,313.4,0.2642537057,0.2933092713,0.0860303268,0.4580615333,0.2796668846,0.0782135664,0.2441985956,0.1539492749,0.0237003793,0.7369107604,8.6735172272,75.2299041748,-12.4169168472,62.1832885742,3866.7614746094,0.041840855,3.7360813618,13.9583034515,0.046837084,0.0334777161,0.0011207574,2461.778507648,1028.265650845,1057330.24870758,2391.8050375994,666.1940499917,443814.512244407,23.4987879404,6.8110154916,46.3899320266,5082.234086094,2011.0237836885,4044216.6585606,0.503921101,0.7416810929,0.5500908436,-0.0207013828,0.0784307414,0.0061513812,0.1097233424,0.0520695807,0.0027112412,-1.68673850566847E-05,0.0441555344,0.0019497111,-0.0001261532,0.0246138498,0.0006058416,2.2349206349,1.1892805385,1.4143881992
111,201525118_H1.mp3,happy,2,89.1029094828,6352,302.4761904762,0.3824437559,0.2957806885,0.0874862224,0.5089646327,0.2654977466,0.0704890535,0.2633118155,0.1183225303,0.0140002212,8.6161623001,46.7578964233,2186.30078125,4.1115708351,30.4576244354,927.6668701172,0.037203934,3.6740019321,13.4982910156,0.1948323697,0.0568159521,0.0032280525,2303.4421656784,570.151720179,325072.984023109,2351.5879262142,316.7524367468,100332.106185015,20.7497969096,8.2805249304,68.5670931236,4825.7564603365,1244.6294462399,1549102.45844754,2.6625943209,3.1439302253,9.8842972615,-0.0091093975,0.0668671711,0.0044712186,0.0995628005,0.0413909755,0.0017132129,-1.10039263745421E-05,0.1504767835,0.0226432607,-0.000113293,0.0922697708,0.0085137105,2.0224580499,1.1314314561,1.2801371399
112,201556069_H2.mp3,happy,2,107.666015625,12476,389.875,0.2346315682,0.3024533093,0.0914780051,0.4121850301,0.2851267686,0.0812972741,0.2455722644,0.1517484638,0.0230275963,3.4860739708,33.6464729309,1132.0852050781,-6.5025835037,40.532119751,1642.8527832031,0.0299726967,3.3248550892,11.0546607971,0.1177191213,0.0503167436,0.0025317748,3441.7657560497,1040.1683842104,1081950.26751077,3006.7532822586,447.2957277437,200073.46805773,20.4933143858,7.335006039,53.802313592,7276.2889097353,1735.2310583481,3011026.82585601,1.0533991345,1.4009178686,1.9625708745,-0.0112138058,0.0889448994,0.0079111951,0.1432819742,0.0843455212,0.007114167,4.22749362769537E-05,0.1076466516,0.0115878014,-4.46563135483302E-05,0.0481505916,0.0023184794,2.4171972789,1.3436491147,1.8053929434
113,201501155_H1.mp3,happy,2,107.666015625,7576,291.3846153846,0.2299739867,0.2965165377,0.0879220515,0.453917428,0.2819266662,0.0794826451,0.2627624454,0.1195375699,0.0142892306,5.9452605247,46.6632156372,2177.4558105469,-3.2663033009,40.8894081116,1671.9438476563,0.0152679728,2.8215873241,7.9613556862,0.1653074324,0.0555971749,0.0030910459,2115.5061321868,414.9595472096,172191.425820364,1842.1768753552,218.7118283461,47834.8638585106,21.9039501348,7.7306026473,59.7622172905,3878.3286508414,869.0973169171,755330.14627253,1.8495553775,2.2015043863,4.8466215627,-0.0009961957,0.0773403393,0.0059815281,0.1203478065,0.0402460516,0.0016197447,-5.42255349955667E-07,0.1259314418,0.0158587266,6.83183679939248E-06,0.081732735,0.0066802399,1.9249342404,1.1371829071,1.2931849642
114,201556005_H1.mp3,happy,2,99.3840144231,6331,287.7727272727,0.3355475366,0.3012861013,0.0907733068,0.4074949357,0.2780194123,0.0772947936,0.2265516232,0.1789069461,0.0320076954,0.6641433835,5.2817292213,27.8966655731,-7.893948555,45.5418777466,2074.0625,0.0004620622,2.3496100903,5.5206680298,0.0515229963,0.0219386797,0.0004813057,3360.2640506473,849.2443115406,721215.90068399,3030.3149849877,246.6857704622,60853.8693485317,21.8216996345,5.0317200756,25.3182069195,7046.0947265625,1153.0903003664,1329617.24079895,0.5538425754,0.6900991366,0.4762368183,0.0065354083,0.090361518,0.0081652039,0.1342820313,0.0566783009,0.0032124298,1.75935747392941E-06,0.0450115688,0.0020260413,-0.000020107,0.0222926848,0.0004969638,1.6764807256,0.9131555308,0.8338530235
115,201525118_H2.mp3,happy,2,112.3471467391,9899,341.3448275862,0.3022095859,0.3006799817,0.0904084444,0.4876678592,0.266735454,0.0711478024,0.2615480419,0.1221718261,0.0149259551,2.3643536568,25.7492160797,663.0220947266,-2.6526031494,35.5264320374,1262.1274414063,0.0149460454,3.1047532558,9.6394929886,0.1095669493,0.045131404,0.0020368437,3445.2769353977,834.3412944811,696125.395676437,2634.552453775,373.118873616,139217.693848486,20.9007904121,8.5560699729,73.2063333813,6475.78125,1356.8651522644,1841083.04142952,1.3157561021,1.6169244623,2.6144447168,-0.0140637742,0.063273278,0.0040035077,0.2065283535,0.0849800316,0.0072216058,-8.50287960929563E-06,0.0793250948,0.0062924707,-3.03815486404346E-05,0.0628813058,0.003954059,1.8413424036,0.9896196481,0.9793470479
116,20172099_H2.mp3,happy,2,129.19921875,22773,474.4375,0.3869392872,0.2823182046,0.0797035769,0.6196740999,0.225058681,0.0506514099,0.2758225984,0.0851776236,0.0072552276,1.8463947773,8.4201488495,70.8989105225,0.8383505344,36.3856582642,1323.9162597656,0.009809914,2.2045338154,4.8599696159,0.0875822082,0.0243747365,0.0005941277,2283.907817654,315.2485327512,99381.6374017798,2604.4043137912,202.0699133945,40832.2498992485,20.0835498918,6.7516776844,45.5851515539,5257.5782775879,738.6915540837,545665.212074644,1.2105224814,1.363148289,1.8581732579,-0.0094655433,0.0479143043,0.0022957806,0.0937616984,0.0218453595,0.0004772197,-1.31412932091735E-07,0.0586450845,0.0034392457,0.0001634547,0.042136468,0.001775482,2.2709115646,1.3082255157,1.711454
117,201556073_H1.mp3,happy,2,135.9991776316,8545,284.8333333333,0.2765671313,0.2947057784,0.0868514925,0.5071099372,0.2570495879,0.0660744906,0.2690945011,0.1045058984,0.0109214828,1.6739861965,7.9228310585,62.7712554932,-4.7701029778,47.0732536316,2215.8913574219,0.0237443838,3.0625393391,9.3791465759,0.0969863534,0.0240098126,0.0005764711,2170.9038960439,523.0257571105,273555.942601013,1722.0039733795,192.1580589251,36924.719609878,24.4270935163,13.6837036229,187.2437448399,3930.491700891,788.4899715314,621716.435205551,1.3376583539,1.4611687473,2.135014108,-0.0001272232,0.0638159555,0.0040724762,0.1569389448,0.0587350591,0.0034498072,3.53793234353361E-06,0.0716107488,0.0051280991,1.42168673846754E-05,0.0445381589,0.0019836477,2.859537415,1.6255008972,2.6422531669
118,20173052_H1.mp3,happy,2,129.19921875,9415,303.7096774194,0.4769552052,0.2923764586,0.0854839906,0.6476351985,0.2741701537,0.0751692732,0.2768272469,0.0818535808,0.0067000087,16.6682186127,128.8419647217,16600.251953125,4.6688289642,31.7674789429,1009.172668457,0.043332424,3.2901294231,10.8249521255,0.2546102405,0.0849671885,0.0072194231,2124.2449240704,830.4181643952,689594.327757492,2616.9646717564,513.7885023531,263978.625150267,21.9496396761,12.9994086105,168.9846242226,5025.4735271566,2123.2369394936,4508135.1012302,2.6370708115,3.0740813719,9.4499762813,-0.0023758424,0.0529168852,0.0028001967,0.0771310797,0.0548290903,0.0030062291,4.48338541900739E-05,0.1857351512,0.0344975479,-0.0003023424,0.1313479245,0.0172522757,1.6044988662,0.8693663894,0.7557979191
119,201502203_H1.mp3,happy,2,89.1029094828,6643,301.9545454545,0.4564009011,0.2945256531,0.0867453665,0.4694973201,0.2797549465,0.0782628301,0.2481416208,0.1475095569,0.0217590694,13.784031868,107.4460220337,11544.6484375,6.4006233215,33.7928619385,1141.9575195313,-0.0086003747,2.7739603519,7.6948566437,0.2319719642,0.0771388039,0.0059503946,1836.2261694876,556.868629314,310102.670314017,2367.9038372522,345.2990234985,119231.41562903,20.2996043386,6.4767652072,41.948487549,4142.882758662,1469.2719919674,2158760.18637987,2.4329269573,2.7752477857,7.702000272,-0.001781993,0.0745525447,0.0055580819,0.0541850115,0.0288543948,0.0008325761,-3.37442543241195E-05,0.195131883,0.0380764492,0.0001653986,0.0998475626,0.0099695353,1.8912653061,1.0210306752,1.0425036396
120,201516045_happy.mka,happy,2,135.9991776316,8251,284.5172413793,0.3102355599,0.2929265797,0.0858059898,0.4602217632,0.2586509582,0.0669003182,0.246335054,0.150507058,0.0226523745,5.4832496643,32.2737503052,1041.5948486328,2.8595228195,39.1437606812,1532.2341308594,0.0122276749,2.78135252,7.7359223366,0.149719581,0.0441994332,0.0019535897,1872.4764741666,672.4759775543,452223.940387548,2305.8455817946,502.2455047217,252250.547013126,23.133407681,8.1575819326,66.5461429867,4112.9737867365,1772.4290388379,3141504.6977159,1.763535747,2.0034979768,4.0140041432,0.0213786923,0.0717497096,0.0051480208,0.0779958748,0.0332305224,0.0011042676,-0.0004518261,0.1259468198,0.0158626027,-0.0025903871,0.0584216751,0.0034130921,2.6145668934,1.4049204729,1.9738015353
121,20173052_H2.mp3,happy,2,129.19921875,10391,314.8787878788,0.4744703472,0.2623348832,0.0688195899,0.5048364885,0.2715502034,0.073739513,0.2546925109,0.1358861959,0.0184650582,1.8808544874,11.1056594849,123.3356704712,2.7578160763,44.4538421631,1976.1440429688,0.0158475526,2.6336171627,6.9359397888,0.086097531,0.0276475344,0.0007643862,2177.9316485452,740.0261856018,547638.755376344,2629.1132694189,590.3497473062,348512.824144535,20.9728119231,8.021050376,64.3372491346,5304.224233774,1949.0654928692,3798856.29549357,0.9910423988,1.1239257398,1.2632090686,-0.0047603924,0.0518746094,0.0026909751,0.0763341346,0.0294590378,0.0008678349,4.08922369388165E-06,0.0601731576,0.0036208089,-0.0004693448,0.0434162766,0.0018849731,1.7264036281,1.0651424988,1.1345285427
122,201501004_H1.mp3,happy,2,117.4538352273,8346,298.0714285714,0.375492543,0.3009442091,0.0905674249,0.6063025604,0.2331267385,0.0543480762,0.283305653,0.0554187723,0.0030712403,2.9192326069,21.1904907227,449.0369262695,-3.7259209156,40.3887405396,1631.2503662109,-0.0015475234,3.7765371799,14.2622337341,0.1049795598,0.0590716824,0.0034894636,2742.8189797889,968.370081369,937740.614490605,2548.765524486,579.1504712321,335415.268328388,20.0893063336,6.6674542491,44.4549461632,5472.5370103035,2289.9308783546,5243783.42764164,1.4100512235,2.1438009676,4.5958825885,-0.002788582,0.0472981494,0.0022371149,0.142839957,0.042518814,0.0018078495,-3.67396317813018E-08,0.0760389268,0.0057819183,4.29873543907888E-05,0.0657384172,0.0043215393,1.3757823129,0.7693438879,0.5918900178
123,201564117_H1.mp3,happy,2,151.9990808824,5853,234.12,0.2746062577,0.2978734672,0.0887285993,0.5399596539,0.2677063571,0.0716666936,0.2684140744,0.1062413195,0.011287218,7.156607151,44.7979164124,2006.8532714844,-0.5070134997,50.0844306946,2508.4501953125,-0.0211297646,4.6724281311,21.8315849304,0.1650927663,0.0749063417,0.0056109601,1575.1324531427,361.1130371508,130402.625600253,2078.1605226575,343.9816572206,118323.380504232,24.670519813,8.0116585424,64.1866725998,3163.5902035362,1061.5162065092,1126816.65668158,1.6206272004,2.1558613284,4.6477380671,-0.0017235432,0.0645858407,0.0041713308,0.0831620066,0.0294714392,0.0008685657,-0.0008565278,0.1249465942,0.0156116514,0.0007952026,0.1048747748,0.0109987184,1.9818231293,1.2363023243,1.528443437
124,20172135_H1.mp3,happy,2,123.046875,8331,287.275862069,0.2624279261,0.2866268456,0.0821549445,0.3928291853,0.2796407045,0.0781989236,0.2292627312,0.1754193074,0.0307719334,1.6380838156,10.1715517044,103.4604568481,-4.1191325188,51.7076568604,2673.6818847656,0.0086319391,2.5745863914,6.6284956932,0.0823245719,0.0270296875,0.000730604,2042.6935525147,596.5818848218,355909.945297549,2545.4846248006,378.6075573955,143343.682516989,28.3758689177,9.6243866539,92.6288184645,4881.1311748334,1506.5838068877,2269794.76717614,0.8087429306,0.9154001012,0.8379573453,-0.0053072503,0.1040006083,0.0108161265,0.1103108095,0.0543523751,0.0029541807,-5.91956541029504E-06,0.0779869035,0.0060819569,-4.14657297369558E-05,0.0186434463,0.0003475781,4.0530430839,2.6001422274,6.7607396026
125,201501175_H1.mp3,happy,2,129.19921875,9474,305.6129032258,0.3804850578,0.2827519178,0.0799486414,0.6180087574,0.226398924,0.0512564728,0.2757845892,0.0853006079,0.0072761937,2.3021521568,10.4661521912,109.5403366089,1.1088676453,34.5325431824,1192.4964599609,0.0036305115,2.2380218506,5.0087413788,0.097950846,0.0265470091,0.0007047437,2274.2327287303,315.7654733045,99707.8341311889,2593.7649817894,204.6336691898,41874.938566073,20.2363936708,6.7264992726,45.2457924648,5230.8769295223,745.0899542534,555159.03992932,1.3535429185,1.513922157,2.2919602975,-0.0094788785,0.049099246,0.002410736,0.0939048928,0.0202231075,0.0004089741,-1.47081038903707E-06,0.0654892996,0.004288848,0.0001323383,0.0471742451,0.0022254095,2.0967619048,1.3647744394,1.8626092705
126,20172099_H1.mp3,happy,2,123.046875,11725,344.8529411765,0.3039728105,0.2866139114,0.0821475387,0.4869367953,0.2674243739,0.0715157957,0.2509772041,0.1426316106,0.0203437763,6.6022672653,43.9118728638,1928.2524414063,1.3235949278,32.8868675232,1081.5461425781,0.0135167772,3.0258727074,9.1559057236,0.161341399,0.0639929026,0.0040950915,2702.4543713153,930.6764979428,866158.74382312,2679.8872028662,594.1754208222,353044.4307092,20.7618705695,6.3314044853,40.086682757,5888.3549616887,1894.0875257539,3587567.55521642,1.9569142042,2.3745304443,5.6383948308,0.0111005346,0.061948347,0.0038375977,0.1155268072,0.0538864116,0.0029037454,-1.52522841290192E-06,0.1334702075,0.0178142954,0.0001969545,0.0787628666,0.0062035895,2.6888707483,1.2432458987,1.5456603646
127,201501176_H2.mp3,happy,2,123.046875,17496,426.7317073171,0.4191505015,0.2839049101,0.0806020051,0.5210844063,0.2703161172,0.0730708032,0.2560961646,0.1332219495,0.0177480878,5.0320858955,28.7808761597,828.3388061523,3.4156954288,27.2582168579,743.0104370117,0.0235475972,1.8061305285,3.2621073723,0.1434313804,0.0570788234,0.003257992,2660.4615505293,602.0521594192,362466.802661321,2482.1620939261,450.4011350483,202861.182452776,18.9393176363,6.6232536877,43.867489412,5440.0800550306,1392.0791681189,1937884.41031066,2.1968739019,2.5546801189,6.5263905097,-0.0055063404,0.0661929188,0.0043815025,0.1441001548,0.0454141465,0.0020624447,-7.60540715418756E-05,0.0986972153,0.0097411405,-0.0002323972,0.0819353163,0.0067133959,2.3010975057,1.6335349491,2.66843643
128,20172135_H2.mp3,happy,2,135.9991776316,8148,280.9655172414,0.3762095273,0.2821978033,0.0796356052,0.6165337559,0.2262134184,0.0511725107,0.2748484123,0.0882705138,0.0077916836,1.6376057863,7.5333309174,56.7510719299,0.2400328219,36.4863967896,1331.2572021484,0.0091517242,2.2679834366,5.1437492371,0.0826415643,0.0230261423,0.0005302032,2350.3478328531,324.6916601908,105424.674197449,2637.8288058339,199.0926285638,39637.874748434,19.9510139752,6.7504370236,45.5684000094,5396.3208575581,737.9905175276,544630.003960601,1.1503989621,1.2911820416,1.6671510646,-0.0100033121,0.0498916068,0.0024891724,0.0986636342,0.0229691907,0.0005275837,-0.000002716,0.0548474528,0.0030082429,9.1224086645525E-05,0.0402661525,0.0016213631,2.1432018141,1.3054303109,1.7041482967
129,201502203_S1.mp3,sad,1,198.7680288462,11429,272.119047619,0.2231169194,0.3006192446,0.0903719217,0.3295360844,0.2808885102,0.0788983552,0.2024721139,0.2057629132,0.0423383764,4.5360512733,40.2820205688,1622.6411132813,0.6149322987,63.5575904846,4039.5671386719,0.0195507258,1.4305918217,2.0465929508,0.1289818138,0.0527604632,0.0027836664,1354.7347045339,225.8265338513,50997.6233912716,2292.4988778109,174.0540228095,30294.8028561679,27.3816750887,8.3243260423,69.2944040592,2094.0613470062,426.0468139186,181515.887650212,1.165852821,1.2813903705,1.6419612815,0.0241593656,0.1013695569,0.0102757871,0.0503115405,0.018878647,0.0003564033,2.70849318440014E-06,0.125767678,0.0158175081,-7.46785508454195E-06,0.0355841927,0.0012662348,6.3901315193,4.7762921805,22.8129669935
130,20172027_S2.mp3,sad,1,117.4538352273,4506,214.5714285714,0.2183777839,0.2922560275,0.0854135901,0.3770474324,0.2873958501,0.0825963747,0.2268088686,0.1785807113,0.0318910704,9.7649698257,76.5649108887,5862.1860351563,-5.7046356201,62.359577179,3888.716796875,0.0188884847,2.6465463638,7.0042080879,0.1837904006,0.0865983889,0.0074992804,844.1990401342,235.7610848598,55583.2891342735,1145.8434883705,323.3967723687,104585.472378517,25.9894474731,6.4103610087,41.0927282619,1550.7072897518,540.024640974,291626.612859098,1.5262122525,1.8386872035,3.3807706325,-0.0086343072,0.0963006459,0.0092738144,0.0381854402,0.0161897123,0.0002621068,-6.009832759446E-06,0.1857017428,0.0344851352,1.38556042657001E-05,0.0370061435,0.0013694545,1.6776417234,1.096239487,1.2017410128
131,201502181_S2.mp3,sad,1,92.28515625,5326,266.3,0.2745264471,0.2865982354,0.0821385458,0.47484191,0.2676384889,0.0716303607,0.2458457456,0.1513049989,0.0228932027,8.3240089417,34.8974571228,1217.8325195313,2.8898830414,24.4511127472,597.8569335938,0.0439991914,1.5030734539,2.25922966,0.1910730749,0.0425111391,0.0018071969,2514.5026772686,504.431056692,254450.690955377,2623.6984361108,212.2608320746,45054.6608329911,20.6727070158,6.2988669337,39.6757246481,5514.1491097464,928.4160931083,861956.441942567,2.6197818376,2.7687373515,7.6659065217,0.0078090194,0.0758680607,0.0057559626,0.1112627916,0.0480926477,0.0023129028,-2.94665987894405E-05,0.165827781,0.0274988506,-0.0003250252,0.0528306738,0.0027910802,3.5247891156,4.9162604917,24.1696172221
